,true_y,predicted_y
78,0,0.056758796493204894
79,0,0.4151438276121191
80,0,0.2796267609129914
81,1,0.1574166183505472
82,0,0.2124227406649516
83,0,0.11952918161225641
84,0,0.35324901228418604
85,0,0.572812453145095
86,1,0.08816034079309684
87,0,0.07824907483895936
88,1,0.3328658915104237
89,0,0.07012852010648589
90,1,0.13063736930776146
91,0,0.3101644436378664
92,0,0.19967777380624294
93,0,0.026090503772115026
94,0,0.06899849940806632
95,0,0.10742871741387526
96,0,0.09688315687472088
97,0,0.041215033792380104
98,0,0.04656397611035202
99,0,0.11792682915383929
100,0,0.10460543697982537
101,0,0.3200694782802141
102,0,0.11911456520064095
103,0,0.12851516656441314
104,1,0.4385112628114987
105,1,0.22907332552626766
106,0,0.05884677799298623
107,0,0.12050718883821132
108,0,0.2098943154893231
109,1,0.18837485856263997
110,0,0.04968757116226133
111,0,0.23621875261710884
112,0,0.30118582819372514
113,0,0.0733366526249597
114,1,0.05200207541947547
115,0,0.09047291622364723
116,0,0.3859205187236088
117,0,0.28523837024543064
118,1,0.25006258715544577
119,0,0.2381082205723568
120,0,0.16806320829695975
121,0,0.2525956986160545
122,0,0.23481994848073015
123,0,0.2729553335129651
124,0,0.13798095739891078
125,1,0.35138409202342635
126,1,0.23671815000740845
127,1,0.5893939171599077
128,0,0.24097680472732894
129,0,0.08527104231586435
130,0,0.06563827523278691
131,0,0.10440469655683074
132,0,0.0879691903050696
133,0,0.02182259306456925
134,0,0.09249977768827168
135,0,0.3268453561189882
136,0,0.11071777641484888
137,0,0.12512071349519477
138,1,0.6590257552815072
139,1,0.14039435289682392
140,0,0.3251562756696059
141,0,0.040406314739668305
142,0,0.2185276436163885
143,1,0.31815343172199184
144,1,0.17694669496044843
145,0,0.05303797337327345
146,0,0.2265305035262533
147,0,0.21339577880386323
148,0,0.3008010125579816
149,0,0.04271098319616094
150,0,0.14238154277507012
151,1,0.389330083810769
152,0,0.1744566645405032
153,0,0.2542624920636635
154,0,0.12372003162757732
155,1,0.3810682585093634
156,0,0.15451097073528675
157,0,0.04824289728592081
158,0,0.6816133863655793
159,0,0.28905045427240905
160,0,0.04777942114564395
161,0,0.08563487452657145
162,0,0.5005140165223496
163,0,0.07729216425618413
164,1,0.15262703758944862
165,0,0.05720483784182997
166,1,0.15404146778107158
167,0,0.3919275937760392
168,1,0.23512473668130812
169,0,0.0690829182277863
170,0,0.2564688990623896
171,0,0.11156946247859985
172,1,0.33594725788992785
173,0,0.19418368533390118
174,0,0.06790382674942656
175,0,0.14188333164102065
176,0,0.060757052437851525
177,0,0.2918288696351223
178,0,0.16492863071297803
179,1,0.6791960500970824
180,0,0.21443995149940084
181,0,0.3097729375830721
182,0,0.521133857893287
183,0,0.0720483068733449
184,1,0.1742315794057153
185,0,0.10032489646092
186,0,0.35582618564772855
187,0,0.10226995221648781
188,0,0.03349974244019096
189,0,0.2660244764559511
190,1,0.30686892044842745
191,0,0.28948504847190987
192,0,0.190558674255134
193,0,0.14812596190605865
194,0,0.10502393172572444
195,0,0.0910159041854689
196,0,0.05768169567400678
197,0,0.08633906250136714
198,0,0.18301864724993097
199,0,0.18693489798723617
200,0,0.054859504346266345
201,0,0.11553088257798279
202,1,0.1384452019980631
203,1,0.151528302812414
204,0,0.24618294638470284
205,0,0.05838088648532941
206,1,0.3981595639148856
207,0,0.08272051601073968
208,1,0.2267194681690968
209,0,0.15356998790534285
210,0,0.21522917782283565
211,0,0.033344638735770975
212,0,0.25860928618448537
213,0,0.09449420512276126
214,0,0.11902073577363279
215,1,0.1637680494158868
216,0,0.27441630133502615
217,0,0.15919682535402138
218,1,0.2735295599680959
219,1,0.15214105938732772
220,0,0.08502942773835073
221,0,0.034747856929352526
222,0,0.07910035561043562
223,1,0.08483468801914064
224,1,0.13544569773351783
225,0,0.27672707514960543
226,0,0.045559323917444904
227,1,0.13274675717707007
228,1,0.3935023351220088
229,0,0.2370216184905013
230,0,0.42021770840033773
231,0,0.17188075259717078
232,0,0.09953400115777286
233,0,0.027150639107929583
234,0,0.6036952214178509
235,1,0.2520921336434013
236,0,0.05073144675512339
237,1,0.43494508704840606
238,1,0.3357534354507337
239,0,0.04198471396639497
240,0,0.14504866879760545
241,0,0.35557490801270497
242,0,0.07733896196202421
243,1,0.454022579624559
244,0,0.11345907248880158
245,1,0.37779989975557177
246,0,0.11673585336887563
247,0,0.045965789011321194
248,0,0.03399027110354131
249,1,0.4889777364644369
250,0,0.26447408760925023
251,0,0.07392707610129742
252,0,0.6835164109183103
253,0,0.08161910326747177
254,0,0.0759728156285831
255,0,0.06504423727914797
256,0,0.037531814813313975
257,0,0.2090707473178271
258,0,0.09081147347516756
259,0,0.06622889649303465
260,0,0.10269191613288446
261,0,0.48272061699536534
262,0,0.31910604665955616
263,0,0.07393677391889988
264,0,0.04268849059822522
265,0,0.3026709965484087
266,0,0.047323154785149674
267,0,0.11736971491387328
268,1,0.2514589118467897
269,0,0.22013914928664935
270,0,0.06637031492332178
271,1,0.1583334803750433
272,0,0.13276333345415767
273,0,0.07610918560949007
274,0,0.05541273824386642
275,0,0.0780852666772228
276,1,0.2355746310044112
277,0,0.43180200029743165
278,0,0.06992422963058756
279,1,0.24292220851307325
280,0,0.04887361801633468
281,0,0.024011396577762797
282,1,0.09441649991052915
283,0,0.1069230228638743
284,0,0.06364877212704559
285,0,0.23860669683140023
286,0,0.13793160922185915
287,0,0.27166862839205064
288,0,0.0866526599679148
289,0,0.10584498815605721
290,0,0.09301154510937706
291,0,0.3597318069440285
292,0,0.06846945657136282
293,1,0.2665733693891445
294,0,0.054024404863485954
295,0,0.11168723539068753
296,0,0.09962025786325122
297,1,0.2930371869116163
298,0,0.39244716428611665
299,0,0.03821055949857625
300,0,0.1372961147537638
301,0,0.3309929708830665
302,0,0.10617676213961302
303,0,0.06240864028134457
304,0,0.19353647329354562
305,0,0.060745025282240385
306,1,0.0793275954400272
307,0,0.2182486672533675
308,1,0.46382994756863544
309,0,0.14056559809242528
310,0,0.6862669607149636
311,0,0.11222132187497069
312,0,0.1545026543547453
313,0,0.7322401828053028
314,0,0.09661750654049767
315,0,0.15188021646306063
316,1,0.47363732999375324
317,0,0.06194526599941504
318,0,0.0871281107047241
319,0,0.10267235116271665
320,0,0.4824337137766953
321,0,0.09331047000259911
322,1,0.29343049851474934
323,0,0.1393434669063415
324,0,0.08291247280133866
325,0,0.22027583674684117
326,0,0.12618221324232595
327,1,0.4486979086079357
328,0,0.0957449278600788
329,0,0.03889764395734678
330,0,0.11691429244387429
331,0,0.41884876536979637
332,0,0.14632526333323778
333,1,0.2314684450775235
334,0,0.3116240144459306
335,1,0.19572848184650293
336,0,0.12770516118844227
337,0,0.10272894988050583
338,1,0.38769572110461664
339,1,0.32960833743618834
340,1,0.17892594145613358
341,0,0.1669609015535571
342,0,0.16227828926099733
343,0,0.05233007565656562
344,0,0.0901587386224506
345,0,0.2593247766859517
346,0,0.2621720301189047
347,0,0.38881981251647
348,0,0.11013178486809148
349,0,0.06030697063350255
350,0,0.0602073319193772
351,0,0.08102300751796383
352,0,0.3105979820182743
353,0,0.02055231133718739
354,0,0.316242650011609
355,0,0.09925011853813293
356,0,0.38469674326343445
357,1,0.205094046428467
358,0,0.10956162598799832
359,0,0.2123008941573286
360,0,0.02807478167374619
361,1,0.26913741664111346
362,0,0.28488676066913265
363,0,0.20094343756258376
364,0,0.3329420328665634
365,0,0.07071308550263747
366,0,0.383384576863939
367,0,0.12883428366998648
368,0,0.051747014088205916
369,0,0.25749189901727193
370,0,0.12317356117677537
371,0,0.7307038201459225
372,0,0.06276799170828422
373,0,0.06191467665462632
374,0,0.055259794188723725
375,0,0.0864086790646094
376,1,0.12595495065979317
377,0,0.24361046935605338
378,0,0.16611670680527973
379,1,0.24482180392029312
380,0,0.19697734453038793
381,0,0.18605759357433335
382,0,0.07964437408188406
383,0,0.12361993276576444
384,0,0.30868356306296135
385,0,0.4253675093814412
386,0,0.22580113841390934
387,0,0.2508026749446223
388,0,0.14688588877558684
389,0,0.1506559493399012
390,0,0.09198188022908443
391,0,0.12243587874714267
392,1,0.3445739512420841
393,1,0.14156852465875489
394,0,0.06110010142873526
395,0,0.1659751443008008
396,0,0.05260262020710172
397,0,0.19665687668399853
398,0,0.09090308502949886
399,1,0.8359711670696038
400,0,0.41814574363085716
401,0,0.1726435788572352
402,0,0.13015882478692775
403,0,0.07304957814224175
404,0,0.01742825406291367
405,0,0.11521187904788822
406,1,0.592709628867741
407,0,0.21824453114331868
408,0,0.09664951205410507
409,0,0.45090629585989095
410,0,0.04925525332181656
411,0,0.049278021810638215
412,0,0.10025771357785182
413,1,0.21746813382599584
414,0,0.10690472725717654
415,0,0.06740172363479742
416,1,0.7510303742728383
417,0,0.14500226808751948
418,0,0.34280538121039245
419,0,0.12882074012789152
420,1,0.7160979754371142
421,0,0.23567806606087294
422,1,0.25857915258663555
423,0,0.193211940463562
424,0,0.14945351812843843
425,0,0.1331290926667764
426,0,0.26040156191157815
427,0,0.12776827998364282
428,0,0.33672633471687996
429,1,0.2773542974932963
430,1,0.3261434834784136
431,0,0.12565549890364833
432,0,0.27634577998575166
433,1,0.3381673628647572
434,0,0.10184437475916723
435,0,0.29468468464453673
436,0,0.1991771029974276
437,0,0.19157973322473976
438,0,0.38293989153451574
439,0,0.19896484448950608
440,0,0.20193603423247442
441,0,0.12740596279619382
442,0,0.12108890770500218
443,0,0.16092662076918615
444,1,0.4074191496414649
445,0,0.062042289757030245
446,0,0.14196747909185436
447,0,0.12461869632505906
448,1,0.29751619947995633
449,0,0.4890416378715325
450,0,0.4268296448938971
451,0,0.05299308712535181
452,0,0.1534166343849838
453,0,0.49263631580973477
454,0,0.15956056507359262
455,0,0.13958312082116162
456,0,0.036366891095170446
457,0,0.13883963245421604
458,1,0.1455802080083818
459,0,0.051774447457264006
460,0,0.06034473195887181
461,0,0.16033170617333045
462,0,0.1780074348564996
463,1,0.11113447051611675
464,0,0.021581641819103426
465,0,0.1518470996255408
466,0,0.047331129157270495
467,1,0.3199232718127543
468,0,0.11869938391496082
469,0,0.04342526553947899
470,0,0.047895090749763315
471,1,0.2506165369660918
472,0,0.09655448361204369
473,0,0.0647013133441826
474,0,0.18114331848190163
475,1,0.3852209182016534
476,0,0.11064762618064966
477,0,0.35508142258012504
478,0,0.05655056162826891
479,0,0.042169754169706176
480,0,0.08475898569085707
481,0,0.09643196376182603
482,0,0.11771787646550014
483,0,0.22793629193149448
484,1,0.46656880486391317
485,0,0.14994126574407302
486,0,0.12924568045108287
487,1,0.11604632799048398
488,0,0.032287581235377866
489,0,0.4372375097992346
490,0,0.05414135343797466
491,0,0.20866610115783177
492,0,0.13428964137577998
493,1,0.3953622842829119
494,1,0.4200511094736455
495,0,0.06351652910188052
496,0,0.3023592450675783
497,0,0.08548879125463714
498,0,0.037699370128099804
499,1,0.3107781931268097
500,0,0.03691744067825654
501,0,0.14864089067048844
502,1,0.5448663009010535
503,0,0.1096160657549033
504,0,0.3014296732541179
505,0,0.09111735640832085
506,0,0.1357338661123307
507,0,0.40736639903004984
508,0,0.016469172734278625
509,0,0.09038077147522602
510,0,0.07822258233214059
511,0,0.3050902063969862
512,0,0.10609968933576278
513,0,0.07094518236908984
514,1,0.3492410724435808
515,0,0.12380869819194927
516,1,0.2680642670249374
517,0,0.20398462033077694
518,1,0.16971569006652476
519,0,0.2805144699525981
520,1,0.40190197874897043
521,0,0.2653787034383079
522,0,0.08482084567512135
523,0,0.055457125071230635
524,0,0.4067096755590286
525,0,0.05328946747077005
526,0,0.07795374804311259
527,0,0.0654672149775927
528,1,0.5816330367595138
529,0,0.044410735979060166
530,0,0.43644009576989934
531,0,0.0757443652980657
532,0,0.05301112576232425
533,0,0.15486262887034857
534,0,0.38124386402991634
535,1,0.45986337937698357
536,0,0.1888315476222209
537,0,0.10349686172242033
538,1,0.5003975583718263
539,1,0.19708831467258164
540,0,0.08837683628879259
541,0,0.0226056955672086
542,0,0.1640557886900193
543,1,0.5176094637665237
544,1,0.1852500342321427
545,0,0.421095869242261
546,0,0.15310236797043175
547,0,0.2574054120896511
548,0,0.1965890506733251
549,0,0.018593167751410088
550,0,0.24510438999894843
551,1,0.15109851753967896
552,0,0.1673645817617737
553,0,0.12022919752623351
554,0,0.20640271231123006
555,1,0.3777543712593406
556,0,0.2921229361297354
557,1,0.27418706146355054
558,0,0.1364014748599777
559,0,0.46327618840031914
560,0,0.08608403853342761
561,0,0.42189356799297817
562,0,0.09823284214797326
563,1,0.3774435701539417
564,0,0.14524012280454676
565,0,0.05122523314764051
566,1,0.5506049664094317
567,0,0.5550682998784475
568,0,0.05488255179575131
569,0,0.02951094479423756
570,0,0.13448788651363772
571,1,0.2296047981648969
572,0,0.1623729685799847
573,1,0.17133973202826816
574,0,0.09357217058383148
575,0,0.04087411154480955
576,0,0.30972792546614447
577,0,0.05508010548818945
578,0,0.2697107923419809
579,0,0.057153372254210744
580,0,0.12051193722696661
581,1,0.11437359064334328
582,0,0.28958375827191946
583,0,0.19144732314267843
584,1,0.5897015247798465
585,1,0.5689947175284241
586,1,0.5295697850591545
587,0,0.0797988472289302
588,0,0.149494227208439
589,1,0.578497876437273
590,1,0.15953467264082755
591,0,0.22996710341301776
592,0,0.10789258588880392
593,0,0.15364384387630947
594,0,0.08306319656773427
595,0,0.41979632207119627
596,0,0.18059431943739335
597,0,0.09137726538797043
598,1,0.7204095005031008
599,0,0.151390978454787
600,1,0.12080280033018806
601,0,0.06578125984878172
602,0,0.5273329904953212
603,1,0.09002298246734013
604,0,0.0940138092438177
605,0,0.02834680350496997
606,0,0.14581658088999594
607,0,0.06926707330844316
608,0,0.041506513890100544
609,0,0.5728785684384431
610,0,0.16821335395946743
611,0,0.10702105088625674
612,0,0.5694289801846277
613,0,0.08585081849496666
614,0,0.046947297812458044
615,1,0.15502123256760775
616,0,0.2778434991860103
617,1,0.7801002243977541
618,0,0.13978732165424113
619,0,0.08122746637177498
620,0,0.19134800310278346
621,0,0.2093125228247231
622,0,0.3858423785479468
623,0,0.0950298550898069
624,0,0.3165418130570269
625,0,0.17619106683687727
626,0,0.0701946164157749
627,0,0.346891774988351
628,0,0.10525039518683008
629,0,0.209827658460261
630,1,0.6307428806796423
631,1,0.6315987315997168
632,0,0.19494851864659615
633,0,0.17426970646059176
634,1,0.10842564657992908
635,0,0.41069761458732773
636,0,0.17797021456104867
637,0,0.2121514300098972
638,0,0.20874033219354102
639,0,0.3359247697524939
640,1,0.38063122993633713
641,0,0.2021371311844267
642,0,0.08626473594355864
643,1,0.39292108138753573
644,1,0.3360796909308098
645,1,0.19825034811108527
646,0,0.049602300281628244
647,0,0.20172928181817912
648,0,0.21985886571950844
649,0,0.053582676537452564
650,0,0.18887137950018001
651,0,0.125718967609189
652,0,0.3339262604438251
653,1,0.20779242409247178
654,0,0.06313963740689793
655,0,0.042929571808627505
656,0,0.058954532371768384
657,0,0.4090480308587064
658,0,0.4131948258747048
659,0,0.12331105701227818
660,0,0.15985232045314554
661,0,0.2819780278287838
662,0,0.0328332813787274
663,0,0.09185457807250558
664,0,0.1170726438235954
665,0,0.0350121235517425
666,0,0.11711325944102881
667,0,0.03270853018731455
668,0,0.15942397922652077
669,0,0.23897328919304664
670,0,0.532615645146692
671,0,0.06608208971564401
672,0,0.07205257702841644
673,0,0.0978622781387777
674,0,0.04859378085407226
675,0,0.0956346368667885
676,0,0.31585913412961275
677,1,0.13605071767175564
678,0,0.48407845843229913
679,0,0.218146918969114
680,0,0.2719977559897106
681,0,0.34286802383419024
682,0,0.20771234886525933
683,0,0.38190496146615
684,0,0.10983370354488359
685,1,0.3685665089776904
686,0,0.0964850313802598
687,1,0.465984811822817
688,1,0.5918260297806535
689,0,0.25749211824658336
690,0,0.1210482998692945
691,0,0.2539617571270608
692,0,0.21408879710332854
693,0,0.04286773566941457
694,0,0.21846260171923332
695,0,0.1736906218840436
696,1,0.35689548447369707
697,1,0.4313286752989187
698,0,0.04377130302461187
699,0,0.09341935887999628
700,0,0.14671585870773113
701,0,0.1280264782252688
702,0,0.31566214252087804
703,0,0.05212151884099649
704,0,0.0706408813918899
705,1,0.27985786192324535
706,0,0.06791168295974645
707,0,0.1794841615439841
708,0,0.07122645924718465
709,0,0.29063326909626463
710,0,0.4739927102875189
711,0,0.20034500894102417
712,0,0.2521187489174405
713,0,0.4722883508728473
714,1,0.14008065202321282
715,0,0.09834658960178026
716,0,0.29948094559125865
717,0,0.2676624500127476
718,0,0.234571787992479
719,0,0.12543347245569084
720,1,0.5223903236847688
721,1,0.22421011767347698
722,0,0.05554579879690723
723,0,0.40935717794959053
724,0,0.07681107016518399
725,0,0.18537000658205136
726,0,0.04989470126846497
727,0,0.03128298147050052
728,0,0.40022615131560213
729,1,0.5906336404921938
730,0,0.041798481805935844
731,0,0.0926537525919747
732,0,0.16964830032829717
733,1,0.27739526302115514
734,1,0.5152542276227934
735,0,0.10850546653389802
736,0,0.4752167190016191
737,0,0.09789232198926112
738,0,0.2229042702519738
739,0,0.16738231879249546
740,0,0.06412395478780243
741,0,0.045772507103473886
742,0,0.04922377899001139
743,1,0.5217586994715641
744,0,0.2111930318875437
745,0,0.06190461570614131
746,0,0.08028199785339236
747,0,0.5906926301029657
748,0,0.0721439422782958
749,0,0.1824698793536907
750,0,0.07301975719296153
751,0,0.4440733781099109
752,0,0.12487652745612493
753,0,0.1938799497556825
754,0,0.3758413741007164
755,0,0.16051903495339986
756,0,0.3238558544603278
757,0,0.04447866159891548
758,0,0.3619521229370494
759,0,0.28587826848356396
760,0,0.47512843076938266
761,1,0.30032249475129447
762,1,0.2685535961264056
763,0,0.12816788710272997
764,1,0.1406970947431846
765,0,0.2119999423151034
766,0,0.7215778425270011
767,1,0.5847186357041159
768,0,0.2859819266002273
769,1,0.5570416568701089
770,1,0.31858166510228825
771,0,0.16142413033293662
772,0,0.03741329491131392
773,0,0.22928776184530061
774,1,0.4011882010350149
775,0,0.07274782320627672
776,1,0.6955980210603725
777,1,0.12021658304214376
778,0,0.02314827817581961
779,0,0.29720371393810535
780,0,0.0696882948976816
781,0,0.06220785606738345
782,0,0.07503945836410482
783,0,0.19063407791882025
784,1,0.3004027983567492
785,0,0.06896239127610741
786,0,0.02374462267406091
787,0,0.1612017374889573
788,0,0.20853646545915533
789,0,0.21272825508592608
790,0,0.06917648310211817
791,0,0.11915772338615771
792,0,0.48361460197329625
793,0,0.127465856000026
794,0,0.08928955988484592
795,0,0.1844647028401325
796,0,0.21780412429941576
797,0,0.18380782973554072
798,0,0.15776920729745367
799,0,0.20920991543833495
800,0,0.13927940304420672
801,0,0.19556711484273148
802,0,0.09366434238091254
803,0,0.05165917630705347
804,0,0.09781806925108777
805,1,0.30992309390964035
806,0,0.1769306646712442
807,0,0.3625960097358131
808,0,0.2841707826797648
809,0,0.3063223005219214
810,0,0.1843401750839238
811,0,0.4484959167901253
812,0,0.06892012776285265
813,1,0.05088788914511016
814,0,0.10766873046024483
815,0,0.12045008641772721
816,0,0.07702605714250686
817,1,0.45372036011973105
818,0,0.039518050338445014
819,0,0.44507992745613556
820,0,0.21844168429941857
821,0,0.34012667863766166
822,0,0.10841677492755326
823,1,0.6400055823756088
824,0,0.13289379776916982
825,0,0.08436103091844202
826,0,0.15985975600671876
827,0,0.16484035131292807
828,0,0.09923344841353444
829,0,0.2220807803101262
830,0,0.06609796543098444
831,0,0.11294977211551475
832,0,0.10416333870272969
833,0,0.08983227479250566
834,0,0.13674095766201566
835,0,0.20771153838397785
836,0,0.08439935888864288
837,0,0.38760091130034524
838,1,0.18493638848140556
839,0,0.20914466756822284
840,1,0.4505854450705118
841,0,0.3164105046483533
842,0,0.060806339724642056
843,1,0.24654356926122362
844,0,0.3540032039977806
845,0,0.3903248667069772
846,0,0.0650448855148443
847,0,0.3029616229454165
848,0,0.23760184565090015
849,0,0.03730746534105294
850,0,0.4206546931074467
851,1,0.5115193084278002
852,0,0.21620434635472408
853,0,0.1157064534822411
854,0,0.27200655775972277
855,0,0.10862912087147576
856,1,0.5777847895833412
857,0,0.10875613766560804
858,0,0.07945386310789239
859,1,0.5587344200289587
860,1,0.37867652262864304
861,1,0.346929270472865
862,0,0.10732008686467469
863,0,0.1399428588893674
864,0,0.157699806148407
865,0,0.05014450836442259
866,0,0.08761095253727687
867,1,0.6091855231810813
868,1,0.3108678536743186
869,0,0.058164125182406164
870,0,0.10353948542898356
871,1,0.45311957454867074
872,0,0.1453034250197671
873,0,0.07277139844987614
874,0,0.1371787529182046
875,0,0.3900691960139087
876,0,0.1589335985652618
877,0,0.11292642298747171
878,0,0.3003233459456024
879,0,0.21775146367685466
880,1,0.5654217494180095
881,1,0.28404568241956835
882,0,0.21293062841444074
883,1,0.3817384147329196
884,0,0.4182235724688599
885,0,0.023158289348874032
886,0,0.24175817996192026
887,0,0.07305283998368252
888,0,0.5771940308791172
889,0,0.23335206174344303
890,0,0.2238110322215462
891,0,0.05263555522211339
892,0,0.18311343504307892
893,1,0.19145183465056947
894,1,0.2774337486410947
895,0,0.047867734563109665
896,0,0.1082680095962664
897,0,0.2606835216633151
898,1,0.3980972593848444
899,0,0.13677012768505653
900,1,0.23341484080661157
901,0,0.0984055892818482
902,0,0.24694303238229723
903,0,0.15452727405035266
904,1,0.45254945557531834
905,1,0.13398552056682753
906,0,0.08398420590133943
907,1,0.5116594665158457
908,0,0.05988931833759142
909,0,0.05127400094216784
910,0,0.08073354915523648
911,0,0.343494791592862
912,0,0.17129529790562875
913,0,0.12869887816174752
914,0,0.08268290218477438
915,0,0.24993804691289684
916,1,0.06349703237345267
917,0,0.17646156570545787
918,0,0.11347633217700218
919,0,0.21078244526418613
920,0,0.07524919961586271
921,1,0.4900502137274234
922,1,0.3140042416270499
923,0,0.05136057190573742
924,0,0.08329408763571251
925,0,0.11911052849622875
926,0,0.04186253792079079
927,0,0.10400751762785256
928,0,0.3795692305786183
929,0,0.14541722170473148
930,0,0.2603538231237896
931,0,0.10222251211686141
932,0,0.4687297795093341
933,1,0.05774165827320555
934,0,0.045100128944482135
935,0,0.09548194465033154
936,1,0.19868481038100239
937,0,0.21769734012738115
938,0,0.08950574068383611
939,0,0.2612274019763078
940,0,0.07658717466480376
941,0,0.14605812896408174
942,1,0.3907026780245715
943,0,0.21293428838932432
944,0,0.1597526763891049
945,0,0.05311519928047958
946,1,0.25883098095050877
947,1,0.14305101451060268
948,0,0.5079786343683026
949,1,0.4689692585455548
950,0,0.26711070080724025
951,0,0.1758670098806937
952,0,0.5915137710461765
953,0,0.10127246060034337
954,1,0.23806132064446225
955,0,0.4659061087185929
956,0,0.12153225636709798
957,0,0.408687983686766
958,0,0.13248189014786546
959,0,0.14684764912014542
960,0,0.08982531745340229
961,0,0.21640513708546938
962,0,0.05589565752221761
963,1,0.6386670982206941
964,1,0.20614839228293524
965,0,0.1980797404695719
966,0,0.13977762143266623
967,0,0.16719495523261826
968,0,0.21555117839595278
969,0,0.5043695096197451
970,0,0.2760169150228284
971,0,0.02132120247089601
972,0,0.2747269272332392
973,0,0.13348462951234027
974,0,0.18161677721401517
975,0,0.11917143556548512
976,1,0.4487980145837564
977,0,0.23537211671844704
978,0,0.5311698576217577
979,0,0.3493237670238683
980,0,0.19696626499199843
981,0,0.4025904467124688
982,0,0.03210970574050813
983,1,0.3165594564031049
984,0,0.0379213067069083
985,0,0.04872607448113889
986,0,0.2519873023843596
987,1,0.2385387337879178
988,0,0.06498005173590193
989,1,0.6065971333874576
990,0,0.19435705942034032
991,0,0.12179439019174872
992,0,0.1539717072232437
993,0,0.18635094969807645
994,0,0.27445273689010485
995,0,0.027068245365572594
996,0,0.07597699946359938
997,0,0.38058597514127834
998,0,0.08683714397549892
999,0,0.33577991860268264
1000,0,0.3918045724394989
1001,0,0.10655386361288113
1002,0,0.07607643979732868
1003,1,0.490947803591838
1004,0,0.16514639599271783
1005,1,0.46577895321116947
1006,0,0.1673878523804722
1007,0,0.11387161548055524
1008,1,0.2463649808425028
1009,0,0.41914164870578297
1010,1,0.15123761564102617
1011,0,0.08040614586188116
1012,0,0.05183594432164277
1013,0,0.020065652049717983
1014,0,0.14646831467831786
1015,1,0.12987152061398616
1016,0,0.2397555120743383
1017,0,0.2747874347850291
1018,1,0.4168259661221446
1019,0,0.09722065735583325
1020,1,0.4870074857339919
1021,0,0.06537882751397504
1022,0,0.3630937894963492
1023,0,0.03604044910501876
1024,0,0.15884898696394267
1025,0,0.16053795792550682
1026,0,0.10980906277834374
1027,0,0.08628430812181678
1028,0,0.03377724878366601
1029,0,0.14571748871504825
1030,0,0.2604624765932272
1031,0,0.08428052549082994
1032,0,0.0565033242307781
1033,0,0.060744004976487395
1034,0,0.0990922551454777
1035,0,0.08925879186488607
1036,0,0.15527311513435216
1037,0,0.03768784326617143
1038,0,0.05495631598526712
1039,0,0.5397917522759657
1040,0,0.5191834902372559
1041,0,0.08349628237105591
1042,1,0.38711046781619546
1043,0,0.12347202412725096
1044,0,0.15123987884488097
1045,0,0.18842065731881497
1046,1,0.2663021789705415
1047,1,0.3730851998360787
1048,0,0.07423646955724043
1049,1,0.2584038723625938
1050,0,0.03319641947789136
1051,0,0.25554758604857364
1052,0,0.23651964127233285
1053,0,0.2781282078908232
1054,0,0.15392846990491502
1055,0,0.602624480717989
1056,0,0.10180300432484929
1057,1,0.5570068247519548
1058,0,0.1428017775535407
1059,0,0.18613965864620874
1060,0,0.5979409362539058
1061,0,0.08773739224818052
1062,1,0.18701246012230677
1063,0,0.06401295817800759
1064,0,0.025094144163236035
1065,1,0.2546726860139771
1066,1,0.191137049432904
1067,0,0.1732267478649798
1068,1,0.40213888622016514
1069,1,0.22530818412538636
1070,1,0.5772041384771415
1071,0,0.19557517710808184
