"Date","PETR3.SA","VALE3.SA","WEGE3.SA","LREN3.SA","RAIZ4.SA","bbdc3.SA","EGIE3.SA","B3SA3.SA","AZZA3.SA","GRND3.SA"
"2022-01-17",-0.00318293641822986,-0.00519542543810958,-0.0114005885022981,-0.0200249568375352,-0.00161566581636208,0.00573371277615786,0.000781432967619455,0.0114565942292582,-0.00528949346763385,-0.00242406256720962
"2022-01-18",0.00348321858062461,0.0244509557012915,0.00626037310799443,0.000425520605888297,0,0.0057013949197704,0.007548055184877,-0.00404519696866257,-0.0119642959471765,-0.0157958638991048
"2022-01-19",-0.00925659312160321,0.0220137026168852,-0.00130967324911668,0.0574469097773875,0.0307443609973912,-0.00113377048881036,0.0160166374129755,-0.00406171360396657,0.0524741164951714,0.0283950894009417
"2022-01-20",0.00642349204044801,-0.0170048981374392,0.00786860782608656,0.0519116039869272,0.0109890640175225,-0.00454045063421638,0.00177984433255185,0.0807503816732196,0.0578125236831355,0.0420168178232072
"2022-01-21",0.0034811974585589,-0.0207588804117766,-0.00422892522662044,0.0114767219786986,-0.0326085163407686,-0.00513094447492279,-0.00558380723188867,0.0294339753730601,0.0131596339552633,0.00115208307979398
"2022-01-24",0.00173456038208575,-0.0122481659839441,-0.023195000074135,-0.0211802908513579,-0.0128412122349494,0.0103151113590727,0.00102098178410071,-0.0425221086718987,-0.0176274060693927,-0.0356732234171009
"2022-01-25",0.0331889854790128,0.0022652400483878,0.0100335034442063,0.0436631555325626,0.00812990663769342,0.0345999466565587,0.00433421057586947,0.0199081273802957,0.0482998592827673,0.0190930372355358
"2022-01-26",0.0293296807087164,0.00285533889440726,0.0178806055602676,0.0273973957936631,0.00322585948188459,0.000548415795286195,-0.00203084043733914,0.0345344547838855,0.0541830014217557,0.0222480390476156
"2022-01-27",0.00379932392106697,0.00225368529800751,0.0540014538257456,0.00648653614061789,0.00482318680949012,0.00657539003309826,0.0101756980639218,0.0493468803211095,-0.0273473575208439,0.0206187925456507
"2022-01-28",-0.0297379988003379,-0.00982360440333108,-0.0240740407876379,0.00787674433883612,0.0208000381034623,0.0125206922115142,0.0108285359005857,0.0193637797336437,-0.00740561774981019,-0.00112234360361707
"2022-01-31",-0.0172749362562468,-0.0333494334294888,0.0170776183323083,-0.00106557355704251,0.0062696102297779,0.0107522505014788,0.0139511919054534,-0.00814107858502744,0.0342693547012101,0.019101155824236
"2022-02-01",0.0294870409926882,0.0549029563019443,-0.00310934641031413,-0.0405408746367846,-0.00311531556398614,0,0.00270255495493665,-0.0246238449817976,-0.00819173999382061,0.0110253872828106
"2022-02-02",-0.0179016681764901,0.0056267748769705,-0.00904556759170216,-0.0144549301544435,-0.00156248341077914,-0.0166509326734059,-0.0100464468056253,-0.00911626565528412,0.010848019535898,-0.0141766578627786
"2022-02-03",-0.0106562997729009,-0.000466481862856805,-0.0258105892657036,0.00300871247791279,0.0109545844947081,0.0140768999126095,0.0185640995500012,0.000707679609424305,0.0120731541363588,-0.0497787379698984
"2022-02-04",0.0178573906847725,0.0262389372661758,-0.00323084240161897,-0.0176228081211799,-0.0123838531151219,0.00213569933797619,-0.00899122244049189,-0.000707179153157322,-0.0083141014792032,-0.0162980884334126
"2022-02-07",-0.0119743892242742,0.0242047511006298,0.00486219970255131,-0.0194657821701754,-0.017241449263602,0.00159829176390014,-0.012506259720548,-0.0304318821238774,-0.0115433864486573,0.00236688316867517
"2022-02-08",-0.01437435751602,0.0139799350567471,-0.0251613204143122,-0.00428163504777301,0.00956944877360377,0.00372328135701028,-0.00471810626673108,-0.0109487626218359,-0.00159793463262758,-0.00590323565258133
"2022-02-09",0.000857957907931084,0.000218948900727822,0.00231641352892353,0.012900601041381,0.00315969440384456,-0.0879702395341821,0.0104791168129676,0.0450184606882564,0.00997295509506957,0.0130639783529436
"2022-02-10",0.0171428191135004,0.0269115368038417,-0.0181579130738261,-0.0127362951785375,0.0125982043887811,0.00813476325002127,-0.0034570838711584,-0.00423715709340244,0.0293795020923127,-0.0140677898650535
"2022-02-11",0.0449440115177679,-0.020240786771142,-0.00706119819898965,-0.00899167815878588,-0.0124414642788999,0.0103746933427475,0.00371657015157889,-0.0127662410598076,-0.0104215973780893,-0.00951249688274647
"2022-02-14",-0.025806671735969,-0.00434925051999846,0.0308161242902936,0.0220909135853602,0.0110235031505914,0.00741594165828863,0.000246923124408216,0.0143678842767996,0.00382963613309117,0.0180071510258752
"2022-02-15",-0.0206952544036542,-0.0297040940826242,0.0801578037676016,0.0463140329599654,0,0.0113253464703964,0,0.0339944178594691,0.0383882180921538,0.0271227334734649
"2022-02-16",0.0219779859161995,0.00731587540261414,-0.0480536962760867,0.0147547502616538,0.00155753178168716,0.00839812676618146,0.000740586505291185,-0.000684898166917636,-0.0195178363072384,-0.0195178902782157
"2022-02-17",-0.00468722046633674,-0.0430168700651931,-0.0207665762760365,-0.0101781577302424,-0.0217727931294045,-0.00999457192594333,0.000492897878729304,-0.0267307229141786,-0.0190867366286056,-0.0281028234634871
"2022-02-18",-0.00637103753266333,0.00210157916135301,-0.0274063308318896,0.0135879783168971,-0.0286169741398764,0.00448686020565692,-0.00320421646359625,0.00492948784709446,-0.00680439571724667,0.0012046962871437
"2022-02-21",0.0270423103761925,0.000815397050265787,-0.00286430298906637,-0.0445652065886004,-0.0556463331118837,-0.0167504596522703,0.00618191359144871,-0.0140152594126279,-0.0419469804849187,-0.0300842140304105
"2022-02-22",-0.0154725203372885,0.0173458348726185,0.000338680014068782,-0.0166855278685467,-0.0207972838916779,0,0.000491661625603435,0.0227434542001121,0.0336216906286422,0.00496268260906785
"2022-02-23",0.000275495272215487,-0.0105274249573765,-0.0314931961061946,-0.00887012794320108,0.00176989258375593,-0.0119247996018044,0.00810613386327086,0.0138985298992504,0.000485728439048705,-0.00123444211693169
"2022-02-24",-0.0157108945404459,0.0123741950471317,0.0251747384710823,-0.00739296650084198,0.0194347074208348,-0.0224136717447467,-0.00048746852809789,0.00753926239697389,-0.00691510883544388,-0.00123630788507223
"2022-02-25",0.0184820698736163,0.0541466429507458,0.0027284660044713,-0.00744802953368173,-0.0103986886773179,0.0029394154576734,-0.00912694424446203,-0.00816308632114238,-0.00781823293041206,0.0408417163809529
"2022-03-02",0.0316196180320811,0.0798656914182547,0.0289116111189613,-0.00315962346388388,0.0490367264736877,-0.00820636340710856,0.00476535584689319,-0.0178327282591483,-0.0126815193828609,-0.0380498566913857
"2022-03-03",-0.00799578099165699,0.000501708117777611,0.0330578098291154,-0.019017361527175,0.0283806029777514,0.0128440964927079,-0.0177231251135959,0.0314246143630932,-0.0110986444972978,0.00865252301610964
"2022-03-04",-0.00671682541713869,0.0227685817558285,0.00831998480568563,-0.0254443171696948,0.00811688468019867,-0.0192754811999934,0.00304931086390114,-0.0223426526007191,-0.020680850628832,-0.0355392359300259
"2022-03-07",-0.0765485477680479,0.0304008487874459,-0.0136463539561825,-0.0891006044080748,-0.00483095353366059,-0.0309709589026714,-0.00886746339666544,-0.0373960743618253,-0.0524082649791804,-0.0343074978005011
"2022-03-08",0.016110052883531,-0.0438754357632163,0.0157656219629883,0.06369408387106,0.0194175324910479,0.00860521194383224,-0.00255611102633324,-0.0201439775375725,0.0115506786023678,0.0157895304549189
"2022-03-09",-0.000288248630236576,-0.0263668493686585,0.0348431776201716,0.0461934856144741,0.0190476736687071,0.0572820933895855,0.0222960596068784,0.0132159210626057,0.0390917777533064,0.044041523521144
"2022-03-10",0.0279699608630954,0.0330184332163348,-0.0290785957258578,-0.0294360387006124,0,-0.00922229309864286,0.0012535575989947,-0.0355072178432094,0.00180996646134823,0.00620318260981878
"2022-03-11",-0.023562203108127,-0.00524171391018691,-0.0104036038195296,-0.0374893607060557,-0.0171340256014142,-0.00872591045979787,-0.00325487074020103,-0.00375655127027663,-0.00387129404402919,-0.0147963995798547
"2022-03-14",-0.0126402398984701,-0.0536211899041006,-0.0117871189890982,-0.0240700076155976,-0.00158476925894624,0.00997658585873484,0.00602861449668479,0,0.00142504105110541,0.0750940006562228
"2022-03-15",-0.0186207773142746,-0.0287117334486839,-0.0264345546186935,0.00358751888691056,0.0111110787732531,-0.00522971722308507,-0.00149823650682734,0.00301652471539837,0.0298835982051928,0.0081489481432786
"2022-03-16",0.000889216667693038,0.0242778572539246,0.0589405740384374,0.0187667240225247,-0.00470952629932098,0.016939481357463,0.00975251921926179,0.0225564957845112,-0.00288927310472953,0.020785134299957
"2022-03-17",-0.0263625950901314,0.0347854916238217,0.0350217804122843,0.00438574520279622,0.0473187042923986,0.00746680273307065,0.0165922005098498,0.0220587670756589,0.0196525514272885,0.0305430506342885
"2022-03-18",0.00882285331165766,0.0189818723733828,0.00574020285809906,0.0545853733388157,0.0527106843641889,-0.00228035914695945,-0.00365373306370409,0.0151080214797346,-0.00630127295769944,0.0702523782625903
"2022-03-21",0.0334738767143798,0.0283068679028406,-0.0222290532158903,-0.00455486250519199,-0.0157366004783017,0.018856924139778,0.00855731345154198,-0.0163006826082632,-0.00845449443396507,-0.031795020882598
"2022-03-22",-0.00641932783903154,-0.0223662245746273,0.0138248322743504,0.0357735712014908,0.0319767143363614,0.0123392202085615,0.0135758204408594,0.0540347200083395,0.0407523257356519,0.00423744026110273
"2022-03-23",0.00969148198324477,-0.00155277834127909,-0.00757550759128134,0.0563058517914881,0.00140835966507136,-0.00554053577612845,0.0100452976566858,0.00888570936668209,0.0192772762960332,-0.00316446696960648
"2022-03-24",0.0171611216172101,0.00476925271686035,0.0116029745570556,0.0573611765792144,0.0056258951520276,0.0116995158813544,0.0208384113819222,0.00880766549581957,0.0250589808565578,0.0179893317373245
"2022-03-25",0.000857957907931084,-0.0173355638700919,-0.007545961067847,-0.00253160660768537,0.0167832645693073,0.0132157417562555,0.0085826643941791,0.029334999171732,0.0276752779846852,0.0218295872250127
"2022-03-28",-0.0262857555747302,0.00115501365703707,0.0230415926128316,-0.0239303317316983,0.0137550854338044,-0.00434783496851443,0.00137993985461593,-0.0033024212889905,0.000897632074247534,-0.00610370192594534
"2022-03-29",0.0123237634111932,-0.00860075715782183,0.0104164616213218,0.0211740071772122,-0.00407043994820555,0.0125547170321236,-0.0101057191009201,0.0298209681744837,0.0213005466740941,0.011258934661305
"2022-03-30",0.0176813812981915,0.0142827355407911,0.00589125350885711,-0.00545666423042168,-0.00136245667749246,-0.00431302610181161,0.00232028385100103,0.00836541945621216,-0.0180022843353776,0.0121457363626229
"2022-03-31",0.00370260902130326,-0.00281630280762901,0.0210832029733281,0.00585232470328201,-0.0409276256525452,-0.010828465198685,0.000925922584635863,0.00255284879938933,0.00804835504005785,-0.000999788070457419
"2022-04-01",-0.000283614947350852,0.0142259765480528,0.0146260621905581,0.0567271696404352,-0.0156472882628692,-0.00656801822620801,0.0256703706774848,0.0210056990690299,0.0392548262491599,0.0310308365385887
"2022-04-04",-0.0102187018354519,0.0101071959542274,-0.0101753993987285,0.0113559516061243,0.0115606481444319,-0.00346039565109002,-0.014430514040088,0.00623431185824375,0.00298755358117209,0.013592129705005
"2022-04-05",-0.00114711080965002,-0.0288953247164047,-0.0111363660152373,-0.0486560218836508,0.0142857935270524,-0.0265634683929789,-0.00320270751094287,-0.0192070114003727,-0.00414885617600713,-0.0258619653841556
"2022-04-06",0.00315819456634947,0.0151405359676364,-0.00866283791643185,-0.0325464912637693,0.00816714924746331,-0.0079590290248126,0.00527884215900998,0.0025270461690563,-0.00865286972147727,-0.00786644538265457
"2022-04-07",0.050085842241022,0.00600719767028535,-0.00611746436846838,-0.00850273916311428,-0.0140252570650462,0.00343839979543392,0.00251140632368574,-0.00126047079107972,0.0182111504756397,-0.00396413585764266
"2022-04-08",0.0109020862572753,-0.0203850035203343,0.000585968175785823,-0.00335566469265003,-0.011379810418508,0.00513981564579291,0.00136642634297912,-0.0157727152325973,-0.0187321419864129,-0.0189054068346762
"2022-04-11",-0.0132112041274519,-0.0120861793029685,-0.0465726523386546,0.000747959931371334,-0.00719425072087432,0.00170465815313636,0.00113703053173064,-0.0461538212427804,-0.0394736818628127,-0.0121704831856811
"2022-04-12",0.00109282470443639,-0.00670203484090892,-0.00552991871838382,-0.0205605559523706,0.0115942128273903,-0.00680658827566383,0.00295319263111105,-0.0356183124640859,0.0139230878614136,-0.0010268153698072
"2022-04-13",0.0245635305607261,0.000321178603253758,0.00586961532153363,0.0179388176243389,0.0143265827338046,0.00970866391415193,-0.0038503921789973,0.00418114577344308,0.0253601090600568,-0.0102775771380906
"2022-04-14",0.00521409464399802,-0.014025870912234,-0.00829226917367754,0.00262454304319348,0.00282501307272254,0.00282789941167949,0.00204616874788166,0.00555184354920657,-0.000648060522098759,0.00311540504664776
"2022-04-18",-0.0181296025280187,-0.0165055042386396,-0.0117684990735479,-0.0115928275078178,0.00422527965136732,0.0191768334387068,0.000907851888843902,0.00207033758204211,0.00399860720561018,0.00828164141987142
"2022-04-19",0.0172918327465703,-0.0319089595493626,-0.0169224873887632,-0.00681045025132565,-0.0252454627170832,-0.0170643181513798,-0.0122420774298352,0.00137737342672484,0.00828858021201206,0.00616010140493728
"2022-04-20",0.0118122582360771,-0.0260036668637433,0.00159372103378996,-0.0102857705819528,0.00287777757939733,-0.00310002006268417,0.0121640779858085,0.0103164535200411,0.00832712084339393,0
"2022-04-22",-0.049829086121798,-0.0579626695851271,-0.00350097502569757,-0.036951544624807,-0.0129124920175514,-0.0149253152860968,-0.00702945434004942,-0.0224644443481192,-0.0321863457630752,-0.0316325754951597
"2022-04-25",-0.00689244210357165,-0.0170288974207199,-0.00319393255889044,-0.000799455453192044,0.0247092435405367,-0.00505070788972761,0.0150720915642022,-0.0167130112788951,0.00678243803630996,-0.0189671401349791
"2022-04-26",-0.00150856359661222,-0.0136571782880891,-0.0394102643497961,-0.0215999343974685,-0.00425532271549756,-0.0380708493448241,-0.0359955769099848,-0.0361189799588126,-0.0234703497677494,-0.0139637088944021
"2022-04-27",0.00302181789029432,0.0534614019589486,0.0550366046191466,0.00286177072616356,0.0128205236118426,0,-0.00140022842791132,-0.00734741874077038,0.00389440063590163,-0.0141613354691685
"2022-04-28",0.00723119948804163,0.0247048960028413,-0.0158075935552291,-0.00570730457161339,0.0112517674381882,-0.00923486953071706,-0.00724465771989857,0.00518128539161555,-0.00266006313077138,-0.00441986525256266
"2022-04-29",0.000299016825867415,-0.010807588574435,-0.0330871163301106,-0.0262402001566761,-0.0403338300873978,-0.00732330503783829,-0.0136534353611866,-0.0206186222191393,-0.00566802088386598,0.0488347254449242
"2022-05-02",-0.0179423882319328,-0.00444232213641149,-0.0385382665794973,0.00631584678357355,-0.0449275747061373,-0.00871894410488983,-0.00167063835850012,-0.0375940051923493,-0.0117333096651647,0.0359787799149753
"2022-05-03",0.00669902195652416,-0.0050649783706247,-0.018313750498382,-0.0158996003581795,-0.0591806296953203,0.00523241173795941,-0.00310780611446304,-0.0195312198076472,-0.00988997881527376,-0.00812019315552892
"2022-05-04",0.0471868256699415,-0.00836370406181663,0.0186554008550894,0.0314626227731898,-0.0241933981631635,0.0114556455535144,0.0309352495045796,0.00796799751762722,0.015614364429152,0.00311529974561564
"2022-05-05",-0.00664332943100898,-0.0180907462032632,-0.0269523497199148,-0.0572959786040848,-0.082644605351608,-0.0299798817947849,-0.0309375284298369,-0.0418971958433445,-0.0388877166698112,-0.056935776759213
"2022-05-06",0.0378017018976144,-0.00709579344438482,-0.035866296920704,0.0599038235282325,0.00180170640906119,0.0199173256177245,0.000239817443785872,-0.0288778969599288,-0.0331686291713186,0.00109782685383908
"2022-05-09",-0.0400674453976286,-0.0409978131731951,-0.0180481556129061,-0.0144390091937595,-0.0665467238401439,0.0148149466375127,0.0244782910518486,-0.00254887428891915,-0.031508524170455,-0.00877196656023904
"2022-05-10",0.0125511464745076,-0.0124199315673236,-0.0202548624081498,0.0355798334494404,0.0019267838690018,0.00265428912890275,-0.00632464378165298,-0.014480111653873,0.0151991947462922,0.0170748057936319
"2022-05-11",0.0504468658440895,0.0416996174071542,-0.000765666416554511,-0.00848843031461977,0.00192307851234541,0.0165451576067988,-0.0132012730447527,-0.0242006834559664,-0.0163325662985456,-0.0285715048693775
"2022-05-12",0.00384194766799117,-0.0100393743842552,0.0118771903645523,0.0305748938404355,0.032629379246861,0.00520858145433012,0.0146610528999915,0.0540299696548412,0.010817684439967,0.0113121355132466
"2022-05-13",0.00136693682292655,-0.0011551828209948,0.0034077032226616,0.00751578537195075,-0.0390332965300031,0.0142485241418175,0.0136395874151918,-0.0361342846216138,0.0265056211165875,0.0246084824700685
"2022-05-16",0.0281189060670513,0.0299446468614497,-0.0113204591210821,0,0.0599612612193261,0.0217116680818401,0.00448524430662256,0,0.00339424897178353,0.00764187286961815
"2022-05-17",0.000796467459910355,-0.00424249844734692,0.0270992635731651,0.021986770664848,0.0255474677938932,0.0193749891722108,0.0145710085128132,0.037488919924316,0,0.0292527046930493
"2022-05-18",-0.0225522193211488,-0.0253133042129255,-0.0178372670854354,-0.0203611899296305,-0.0106761657676988,-0.0183938991907773,-0.00833893187811918,-0.0294117751111486,-0.0111151468160856,-0.0242105136305573
"2022-05-19",0.00841477962120418,0.0266133800969803,-0.0340520680346407,0.0066667207552138,0.0197842864785009,-0.00187383545550224,0.00583972942316535,0.022510768230358,-0.00794115461653266,-0.0097088238319929
"2022-05-20",0.0139973145536698,0.0176583410540205,0.0180178464887344,-0.00077921207262166,-0.0229278964505293,0.0193993910031103,0.0127727730412426,0.0194753934148355,0.00197036955805885,0.00435745508716434
"2022-05-23",0.0368993522924839,0.0204280232904674,0.0223162334344458,-0.0101364647842838,0.0180506559811286,0.00982208205932267,0.00917235216850432,0.00498351634374639,-0.0227385511684162,0.0206069706138996
"2022-05-24",-0.0267229957585072,0.0135071354151861,-0.0184418332291146,-0.00866474690829488,0.0265958627218754,0.0194525230259803,0.0188592155011631,-0.00661191271586314,0.00364743044481908,-0.0106266310356713
"2022-05-25",0.0203487695924096,0.0030937609006767,-0.0295247061519512,0.0154945144552421,0.0224524282062624,-0.00954053130685784,0.00735952281566754,-0.00915143179270139,-0.00426058269524632,0.00859275459211206
"2022-05-26",0.00313415732675293,-0.000593076374256207,0.0158041145842189,0.026604103116171,0.0439188640465642,0.00421405987268719,-0.0234666861084672,0.0419815528357474,0.0227785966761289,0.0191691559919269
"2022-05-27",-0.0417497389424903,0.0174479029331125,0.0198366683726385,-0.0057162465942191,-0.0177991943798862,0.00719434085651738,-0.00929511610099709,0.0233683036219738,0.0142735611630815,0.00209022183369378
"2022-05-30",-0.0216360820635617,0.010849356480664,-0.0259345142896218,-0.00843262863182903,0.0362436707426894,-0.00773784263538846,-0.0109839673779235,0.00787397006976454,-0.000849229767769688,-0.0573515736539231
"2022-05-31",0.00757351533401818,-0.00507785179417464,-0.00665615781959705,0.028218004887407,-0.0254372236314349,0.0125971690418629,0.0157334620943963,-0.00234385162617501,-0.0262263918856305,-0.0542036670939435
"2022-06-01",-0.000902035857056727,0.0235469467664815,0.0331099982528431,0.012782325368041,0.0097880244291817,-0.0165876670075478,-0.0373578127666983,-0.02114331694758,0.00872812312567306,0.0374269883442835
"2022-06-02",-0.00932877720173164,0.0188124400742244,0.00457845208081409,0.0404600155093178,0.0177705248368631,0.00104024639872535,0.00260297796734577,0.0312000934276715,0.0150804325680538,-0.00450974526033532
"2022-06-03",0.0255165341091017,-0.0160177704472984,-0.0155713907085544,0.00570800901082702,-0.017460247082427,-0.00602386560485479,-0.00212401550406749,-0.0170676086461818,-0.0166828247949133,-0.00339723387407098
"2022-06-06",-0.000592646304789834,0.00101754603383331,0.00231456894141302,-0.0429229563157807,-0.0371568201629829,-0.00484879575119002,-0.00780502524122761,-0.0307813001533134,-0.0318267524949304,-0.0363637758315923
"2022-06-07",0.00355657763169304,0.0233763885134497,-0.00115472706182884,-0.0111192750599342,-0.0536912334298862,-0.00852586162544089,-0.0107271553541627,-0.0317587940559878,-0.0336401741821042,-0.0224055445789697
"2022-06-08",-0.00383924582415629,-0.034429446945939,-0.0593448485573369,-0.0123688749105154,-0.0212767092261807,-0.0110568775218168,0.00843371725893327,-0.00841037964704416,0.00900062428235038,-0.0144753354523742
"2022-06-09",-0.0118587727966939,-0.0338284496956203,0.00450637533323239,-0.0428839936766359,-0.0199274583102294,0.00124255297192799,-0.000716946023374909,0.013570635408148,-0.0161354575651684,-0.00244800242182763
"2022-06-10",-0.0126015020973386,0.000236557074428489,-0.0212073119427846,-0.0452023600311579,-0.0166358743857637,-0.0130275579401081,-0.0215205759359185,-0.0242676611121773,-0.0208000189612796,-0.00490815220797935
"2022-06-13",-0.0151929364268061,-0.0316934741838776,-0.0074999526863998,-0.0386212588904805,-0.0357142171973452,-0.0157132663157081,-0.00048893701454944,-0.0102916794241512,-0.0332243657152284,-0.0258937299073909
"2022-06-14",0.00894789853356959,-0.00195405028757845,0.0180519702311348,-0.00950314928412066,-0.0233917277486911,-0.00766291591501655,0.00978010454803702,-0.0043327306582146,0.0169014146544224,0.0012656974060381
"2022-06-15",-0.0131497905832193,-0.000612029428691652,-0.010309241086333,0.0423025520171962,0.0219558898630789,0.0070785758767884,0.016949006284263,0.010443858728937,0.0145428987930007,-0.0202274023637311
"2022-06-17",-0.0725131341046417,-0.0521611616141313,-0.048749858474231,-0.00669466694039345,-0.00781240246037751,-0.0159744655660303,0,-0.0137813065539101,-0.0338566837421699,-0.0438711499888303
"2022-06-20",0.00868699035250153,-0.0246736437320028,0.0556284905732325,0.00547634355061244,0,0.0201296701074647,-0.0011903203177539,0.00873357468046509,-0.0163910672916154,0.0013496128362398
"2022-06-21",-0.0105997027239069,0.00662258916853675,0.0497925434681654,-0.0318392568965424,-0.00787391666631421,-0.00716457054923769,-0.0050060130011591,-0.00519466649559486,-0.0143657179176214,0.00539088422961131
"2022-06-22",-0.00468693525583042,-0.00855292781392925,0.0193675698855371,0.015577485180819,-0.00992074890404504,-0.00518797670638627,-0.00551053092224274,0.0139251449719162,0.0180730612399362,-0.0187667797089162
"2022-06-23",-0.0211907271365951,-0.0364961691405242,0.00465293655403221,0.0161909022501561,-0.0400801948376296,-0.0241197695513232,-0.00939511904606649,-0.00600851281267389,0.0230494674067643,0.0355191502741339
"2022-06-24",-0.00652935559043144,0.0278237811518072,0.0212272160647835,-0.0293500424117892,-0.002087572400577,-0.00133633030030933,-0.00267503204322617,0.001727251029634,-0.026728169614729,-0.0145120036179913
"2022-06-27",0.0674509397170762,0.045966182855764,-0.0184240905499957,0.00172796534441866,0.00418410370985201,0.00869590788381913,0.00463278305352932,0,-0.000143768675136768,-0.0053546565342425
"2022-06-28",0.0145819804877034,0.0179371047233536,0.00848427716854805,-0.0202674288837955,0.00416666993073722,-0.00928377076227582,0.00703883370235281,-0.0284485047259627,-0.0116480614296496,-0.0403768510947579
"2022-06-29",-0.0137336978362547,-0.00830697497217392,-0.00458882677646666,-0.0113415427515544,-0.00414938083039995,-0.0147255794402152,0.00337445269117365,-0.0169869687037083,-0.00174592718270683,-0.0182328319276782
"2022-06-30",-0.0110103286730657,-0.0283033259775185,0.0161353161738487,0.014349922972154,-0.0437499223617516,-0.0230980075680248,-0.00792689098341348,0.000912975741351074,0.0137006692751243,0.0042857529687792
"2022-07-01",0.0186640746718632,-0.0190699011828117,0.00189038717069279,0.0212201673621084,-0.0152507894332161,0.00208617410737055,0.0062955137187255,0.0209854580110973,0.00531991429257062,-0.0554764900422391
"2022-07-04",0.0237864776114463,-0.0057256541064723,-0.000377289017422178,-0.00303038416828372,0.00442478296791315,-0.010612894859241,-0.0163621062403129,-0.00983022340258988,-0.0214347633925708,-0.00301223779550841
"2022-07-05",-0.0427000260179459,-0.00495521186970949,0.020007469042665,0.00260532397401758,-0.00220264525674019,0.00351105946304719,-0.00122315249789506,0.0171479946968276,0.00530988704552215,0.012084702553365
"2022-07-06",-0.015086907436013,0.00942133198493478,0.00296073999729862,0.0333477545813576,-0.0309050472901824,-0.00349877505577856,0.00636798336844269,-0.0141968164675428,0.0335971681502327,0.00597020314746222
"2022-07-07",0.0296369597087087,0.0290666607300882,0.0188191736220391,0.0373008613271253,0.0364465638774039,0.0126401883283023,0.0189826270991518,0.02250215195514,0.0249822951545329,0.00148369283920702
"2022-07-08",0.00905561027253499,-0.0230629189607673,-0.0123142734436038,0.00121208646260773,-0.0329671782715858,0.00346755436744095,0.00931444600002451,0.0070423076916033,0.00124645710632443,0.0103703832893665
"2022-07-11",-0.000640829463758097,-0.0340849910369254,-0.025302611290049,-0.0286518207511396,-0.0545453857340564,-0.0152038601712782,-0.00993826467281511,-0.0585665512871867,-0.0432919598084039,-0.0337243251987484
"2022-07-12",-0.0195640251373855,0.00302089776442527,0.00037615347121478,0.00456980715698885,-0.0336538120094021,-0.00280669786195498,-0.00573607602586534,-0.021355384813618,0.00621663564577779,0.00910462153001346
"2022-07-13",0.00425256193241164,-0.00342238294144259,0.00526521564069427,0.017369806567993,0.0298507721959096,-0.0190010816155844,0.000721037608796715,-0.0246682407060319,0.0219827460956796,-0.00451140006556572
"2022-07-14",-0.0319217959031053,-0.0666209509976983,-0.0123457130006038,0.0056911141463889,0.0362317199876605,-0.0222380633942761,0.00432375871822543,0,0.0095599043505108,-0.00453151873543289
"2022-07-15",0.0198519728720226,0.00618104544554754,0.00568190250768374,0.0133385259100995,0.0303033110884499,0.00880412560943555,-0.000239318548525436,-0.0243188647432017,0.0360674235521818,-0.00303501041894316
"2022-07-18",0.0333222314117469,0.00526569792199316,-0.0161958711506799,-0.00119652193083564,-0.0271493410640833,0.00799961509767577,0.00191392744300423,0.0239279832061765,0.00913995065790196,-0.00761033668973166
